Call ID,Speaker,Conversation
69156326471038084,3, %HESITATION %HESITATION I don't hear from me again please %HESITATION huh
69156326471038084,0, is there anything else I can assist you with
69156326471038084,3, I'm not giving great
69156326471038084,0, you're welcome and thank you for calling aspect of a great day
69156326471049602,0,thank you for calling direct ExpressCard services this is Laurie how may I help you
69156326471049602,2, yes ma'am I was calling to see are you able to stand out that paper
69156326471049602,0, I said out of what I can barely hear like
69156326471049602,2, a paper statement I'm sorry let me turn this paper okay
69156326471049602,0, %HESITATION paper %HESITATION yes I can send out what if when did you
69156326471049602,2, I've had the car for maybe two months just something showing proof of like how my deposits going
69156326471049602,0, because I can send you an email right away
69156326471049602,2, okay well then then the word
69156326471049602,0, and then write them out because I just sent out a paper statement I have to send it to the back office and
69156326471049602,2, I don't know %HESITATION if that Tyson Lacy LHC one
69156326471049602,0, thank you and the last of your social
69156326471049602,2, seven five nine one
69156326471049602,0, thank you and %HESITATION okay the last four of your card I'm sorry
69156326471049602,2, I five six six four
69156326471049602,0, thank you okay let me get it here pull up your transactions you doing this morning
69156326471049602,2, this fine you
69156326471049602,0, I'm all right
69156326471049602,2, all right I just spoke with someone over here as one if you could take a quick look at it from you know they have the third and then insurance I'm not saying that it up around me I'm just saying I can't investigate what it wants right now if I was one that paper statement okay because I was thinking it was Google play maybe just under a different name like the music and
69156326471049602,0, let's see Google grinder okay let me I try to put this in literally
69156326471049602,2, %HESITATION
69156326471049602,0, and see what this
69156326471049602,2, I thank you maybe the Google play music at it's one now thinking maybe it's because I have to scrap that that you know like on my TV and stuff that's probably what they do you
69156326471049602,0, okay bye grinder is %HESITATION latest android apps games music movies TV books
69156326471049602,2, okay yeah that's it that's it okay okay within the answer is it thank you
69156326471049602,0, okay
69156326471049602,2, and there was an addict and you know address that have different names yeah
69156326471049602,0, yeah and that movie what was it what
69156326471049602,2, forty dollar movie
69156326471049602,0, yes
69156326471049602,2, %HESITATION %HESITATION
69156326471049602,0, you want
69156326471049602,2, %HESITATION
69156326471049602,0, %HESITATION date range
69156326471049602,2, this is a thirty days is fine
69156326471049602,0, okay let's see so from %HESITATION you want from me July sixteenth to August sixteenth
69156326471049602,2, sure that works %HESITATION huh
69156326471049602,0, okay let's see here let me go to your profile
69156326471049602,2, or if you can go back if I've got well I had a couple of months so if you can go back okay that works yeah
69156326471049602,0, and I'm sorry
69156326471049602,2, what is your cell phone number please it's a nine three one two eight six zero five five five
69156326471049602,0, and your email address
69156326471049602,2, is set Tyson laci three five at G. email dot com
69156326471049602,0, and your date of birth
69156326471049602,2, one one nineteen seventy nine
69156326471049602,0, okay which we ask them to call but they
69156326471049602,2, %HESITATION
69156326471049602,0, are you set up for a large do you know
69156326471049602,2, yes %HESITATION got those okay
69156326471049602,0, all right so I'm going to send you these right one second let's see how far you transaction go back sorry my computer's so %HESITATION
69156326471049602,2, that's okay
69156326471049602,0, Friday guess is winding down like me
69156326471049602,2, yeah so our young the central or oh oh oh wow
69156326471049602,0, yeah
69156326471049602,2, four way down south of Nashville so that's %HESITATION hold on the world
69156326471049602,0, %HESITATION yeah I was born in the U. but my mom
69156326471049602,2, %HESITATION
69156326471049602,0, down here and down at it was down near
69156326471049602,2, yeah
69156326471049602,0, so it starts at June twelfth
69156326471049602,2, okay
69156326471049602,0, transaction so I'm gonna send him to you
69156326471049602,2, okay
69156326471049602,0, %HESITATION and when the Senate now
69156326471049602,2, %HESITATION all right
69156326471049602,0, and let me know if you get it and then if it if it asks you for a code to open it that's just the last four of your social
69156326471049602,2, okay at work it'll probably take my phone a few minutes so I'll chassis get it though hi uhhuh all right
69156326471049602,0, all right
69156326471049602,2, all right thank you help you with %HESITATION you have a good day
69156326471049602,0, and you have a blessed day and thank you for calling direct ExpressCard so call us back if you need it
69156326471049602,2, yes ma'am all right
69156326471049602,0, bye bye
71156326534730067,0,thank you for calling direct express card services my name is Cassandra may have your first and last name please
71156326534730067,1, yeah it's a little
71156326534730067,0, I'm just waiting for your counsel %HESITATION just give me one moment all right thank you merry and can you please verify the last four digits of the card number
71156326534730067,1, %HESITATION nine five six one
71156326534730067,0, thank you the last four digits of your social
71156326534730067,1, of mine
71156326534730067,0, yes
71156326534730067,1, %HESITATION one six itself
71156326534730067,0, thank you your date of birth
71156326534730067,1, eleven seventeen sixty five
71156326534730067,0, thank you we have a cell phone number and email address on file for you can you please provide me with that
71156326534730067,1, %HESITATION four one seven %HESITATION %HESITATION seven three seven one eight four oh and %HESITATION merry dot for you are fifty five at Yahoo dot com
71156326534730067,0, all right give me one moment please %HESITATION it doesn't look like you're set up for text messages are so I just want to offer you those text message alerts to your mobile device we'll let you know whenever you receive a deposit whatever balances low any transactions on the account %HESITATION they are free of charge or senator X. rates may apply by your wireless Kerrier
71156326534730067,1, call
71156326534730067,0, me such refer that
71156326534730067,1, %HESITATION won't cost anything
71156326534730067,0, no that's free of charge
71156326534730067,1, I'll call
71156326534730067,0, good do you want to set up for yourself %HESITATION enter email address or cell phone
71156326534730067,1, %HESITATION the golf ball
71156326534730067,0, okay and while I'm doing that for you how may I help you
71156326534730067,1, %HESITATION I just want to I think yeah when I was listening to the message I think it said that we had %HESITATION the %HESITATION deposit some man from Morrow
71156326534730067,0, I could definitely check %HESITATION just give me one moment
71156326534730067,1, on the double check make sure I heard right
71156326534730067,0, okay let me just get these alerts saving and I'll be able to check that for you with no problem and since I am such %HESITATION setting up the alerts for you %HESITATION if there is a deposit pending you will receive a text message notification letting you know that that %HESITATION deposit is available all right save on the last one and then I'm going to get that checked for you all right so we do have a pending deposit for the second four five thirteen now I do want you to be aware %HESITATION what time zone are you in
71156326534730067,1, %HESITATION I'm in Missouri
71156326534730067,0, what time is it currently
71156326534730067,1, %HESITATION I got five can't
71156326534730067,0, okay awesome so central standard time we will release twelve AM
71156326534730067,1, %HESITATION okay like in the morning
71156326534730067,0, yes so right
71156326534730067,1, yeah so after midnight
71156326534730067,0, yes ma'am
71156326534730067,1, %HESITATION
71156326534730067,0, and then you will receive a text message as well once it is %HESITATION deposited into account
71156326534730067,1, all right
71156326534730067,0, I appreciate your help no worries my absolute pleasure I hope you have a great day and thank you for calling direct express
71156326534730067,1, all right thank you
71156326534730067,0, thank you bye bye
71156783672531551,2,thank you for calling direct express card services this is mine's only how may I assist you
71156783672531551,1, %HESITATION missing profile information
71156783672531551,2, okay %HESITATION can I get your first and last name please
71156783672531551,1, Dustin Metroland
71156783672531551,2, okay and can I get the last four numbers on your card
71156783672531551,1, we're three seven five
71156783672531551,2, okay and the last four digits of your social
71156783672531551,1, zero zero four four eight
71156783672531551,2, okay so you just activated your card and set up you can
71156783672531551,1, %HESITATION
71156783672531551,2, did you just activate your card and set up your pen
71156783672531551,1, yes
71156783672531551,2, okay all right so before I look into your account I would first like to take a minute to share some important information and this will only take a minute so we want to thank you and extend a warm welcome to you for being a part of the direct express program we have updated our systems to provide you better service as always you can use your card where MasterCard is accepted this includes making purchases setting up automatic bill payments for utilities and smartphone as well as A. T. M. withdrawal and some of I do futures are direct express cash access future and allows you to go to a Walmart location and access cash from your card without making a purchase so please refer to your P. schedule is currently a dollar mark and you can enjoy the new card holder website to access your card information check your balances view and print transactions and make changes to your personal information you may also set up alerts notifying you of a posted deposit %HESITATION low balance and transaction activity and changing pin you can go to W. W. dot U. S. direct express dot com to access the website but please be sure to select the card beginning with fifty one and also you can perform various activities using our automated phone system such as car activation pin change problems inquire re and listen to the transaction details our friendly agents are also available to you twenty four seven three hundred sixty five days out of the year and coming soon our new mobile app to help you stay connected with your card anytime anywhere I will soon be offering a a card holder friendly mobile app and again we are happy to welcome you to direct express program I believe you'll find the features and benefits convenient easy to use so do you have any questions I can answer for you
71156783672531551,1, okay %HESITATION we go through this profile order orders
71156783672531551,2, okay %HESITATION can you verify your address
71156783672531551,1, yes it is one nine eight four zero %HESITATION Sloan road Burnett Missouri six five zero one one
71156783672531551,2, and what is a good number that we can keep on file for you
71156783672531551,1, heard on seven zero two eight eight floor nine six six eight
71156783672531551,2, okay so seven zero two eight four nine six nine six eight
71156783672531551,1, hold on
71156783672531551,2, okay
71156783672531551,1, %HESITATION again
71156783672531551,2, sorry so seven oh two eight eight four nine six six eight
71156783672531551,1, yes
71156783672531551,2, okay and do you have an email that you like to put on file
71156783672531551,1, no
71156783672531551,2, okay all right %HESITATION and would you like to receive any alerts
71156783672531551,1, first one is what
71156783672531551,2, I'm sorry
71156783672531551,1, as far as what
71156783672531551,2, alerts %HESITATION as in %HESITATION if you were to put and %HESITATION like if someone was trying to put in your pin and or else you're trying to put in your pin and it was the wrong pin it will give you alert that %HESITATION the pendant has been incorrect or you've got a deposit it will let you know %HESITATION and alerts %HESITATION but if you don't want at this time you can always go on to the U. S. direct that you S. direct express dot com and you can always update those %HESITATION features on getting alerts so with any leads %HESITATION as of now
71156783672531551,1, only if it's free
71156783672531551,2, okay yes %HESITATION so would you like the alerts only or would you like it with the Perm %HESITATION promotional messages
71156783672531551,1, just for your alerts %HESITATION Kerr source for what's
71156783672531551,2, okay and would you like to receive the paper %HESITATION the paper statements but there is a seventy five cent fee
71156783672531551,1, no I don't want to get paper statements
71156783672531551,2, okay all right %HESITATION let me get that updated for you okay so I got everything updated for you so do you have any questions for me
71156783672531551,1, yes yes ma'am of the tracks to go to this card could you tell me
71156783672531551,2, how many how many what
71156783672531551,1, how many tracks are go to this card
71156783672531551,2, %HESITATION so I don't have that %HESITATION I I don't know at all %HESITATION but you have to speak with %HESITATION social security so they'll know that information we don't know that information
71156783672531551,1, okay
71156783672531551,2, all right so do you have any more questions
71156783672531551,1, no
71156783672531551,2, okay well thank you for calling direct express card services and you have a wonderful day
73156326548139764,0,good morning thank you for calling direct express card services my name is Kenneth how may I help you
73156326548139764,2, hi good morning to you all %HESITATION I was calling but %HESITATION I had my direct deposit change to it %HESITATION my husband thank you can we
73156326548139764,0, okay
73156326548139764,2, and I need it close my two accounts that I have with direct experience
73156326548139764,0, what I would recommend is leading the cards open until you know for server for certain that %HESITATION social security is actually making the deposits to your bank
73156326548139764,2, India %HESITATION %HESITATION for ages
73156326548139764,0, because if if social security makes a deposit to your card and the card is closed down you would not have access to those funds until you receive the new card
73156326548139764,2, I think the last call but to direct experience %HESITATION %HESITATION %HESITATION %HESITATION I thank yeah two months ago the last %HESITATION I the positive it into my checking account that I have
73156326548139764,0, okay may I have the last four digits on the card please
73156326548139764,2, I have to actually almost my %HESITATION I'm almost nine and nine zero five nine nine
73156326548139764,0, and may I have your name please
73156326548139764,2, Kaplan a a person
73156326548139764,0, and the last four digits of your social security number
73156326548139764,2, six eight six nine
73156326548139764,0, okay one moment please
73156326548139764,2, okay thank you
73156326548139764,0, O. K. check here real quick K. at looks like the last deposit made to the card was on June twenty six
73156326548139764,2, yeah July %HESITATION thank you
73156326548139764,0, okay we've had that card closed down for you
73156326548139764,2, hang up Christian
73156326548139764,0, and you had another card you wanted to deal with
73156326548139764,2, it was more friendly
73156326548139764,0, and are you the designated representative payee on that card
73156326548139764,2, yes
73156326548139764,0, I have may have your social security number to pull that account information up please
73156326548139764,2, two three three zero eight six eight six
73156326548139764,0, %HESITATION
73156326548139764,2, can you hear me OK
73156326548139764,0, pardon me
73156326548139764,2, can you hear me
73156326548139764,0, yes
73156326548139764,2, on what
73156326548139764,0, okay now I still show there are funds on that card so you want to you want to make sure you pull those funds off because once I close the car you won't have access to those anymore
73156326548139764,2, %HESITATION how much are you so %HESITATION
73156326548139764,0, eighty four dot eighty four dollars and thirty three cents
73156326548139764,2, all cry at different bio I thought well I might be out with my old card sixteen dollars and son
73156326548139764,0, %HESITATION no the old the other car there was only sixty seven cents but this is eighty four dollars and thirty three cents so you would want to go and have those funds withdrawn from the card before you have the card shut down
73156326548139764,2, %HESITATION are you sure three one
73156326548139764,0, no ma'am
73156326548139764,2, %HESITATION hello okay I'll do that and then %HESITATION we'll call you back and close that one is that correct
73156326548139764,0, yeah we're here twenty four hours a day seven days a week
73156326548139764,2, %HESITATION phone operation
73156326548139764,0, thanks for calling direct express card services you have a good day ma'am
73156326548139764,2, you too thank you
73156326548149051,0,thank you for calling the press my name is Veronica how may I help you
73156326548149051,1, %HESITATION yes I have %HESITATION activated my car in home you all need more information
73156326548149051,0, to make sure everything's update it was your first and last name
73156326548149051,1, your lan
73156326548149051,0, name is Johnson %HESITATION last four digits of the card number
73156326548149051,1, four five three three
73156326548149051,0, last four of your social and your date of birth
73156326548149051,1, seven three four four
73156326548149051,0, all right we just wanted to thank you and extend a warm welcome to you for being part of the direct express program and we've updated our system to provide you with better service as always you can use your card or MasterCard is accepted this includes making purchases for %HESITATION incident %HESITATION for automatic bill payments for utilities and smartphone as well as a team with jobs also leisure to go to Walmart locations to access cash record without making a purchase you can set a fuller to notify you propose to deposit low balance transaction through do you change your pin our website at W. W. W. dot U. S. direct express dot com and we have a twenty four seven three six five and what's a good mobile phone number
73156326548149051,1, nine seven nine seven zero three
73156326548149051,0, thank you and I do see another number here if you wanted to keep this in your profile %HESITATION nine seven nine seven zero four two three five five
73156326548149051,1, three four five
73156326548149051,0, two three four and did you want to add an email address to your %HESITATION profile
73156326548149051,1, %HESITATION yes like Charlie Y. like yellow like Victor apple Charlie C. like Charlie M. S. N. dot com
73156326548149051,0, M. as in as in Nancy
73156326548149051,1, yes
73156326548149051,0, okay and did you want to %HESITATION sentence to receive free text alert and promotional messages all right and did you want to go through the phone ending and %HESITATION zero four three six okay one moment here and these are just excellent so notify you about a opposed to deposit little balance transaction activity and change your pin
73156326548149051,1, right now %HESITATION is there a charge the money out I need to get a withdrawal
73156326548149051,0, yeah %HESITATION and eight CM and only be eighty five cents but if you go through %HESITATION Walmart to do Kerr's Burke the show would be %HESITATION charge of %HESITATION a dollar fifty or you can go to a bank and it it could it should be for you but some banks do charge for small for you
73156326548149051,1, to Walmart it will be a charge
73156326548149051,0, yeah but the first time %HESITATION that you do so it should be free
73156326548149051,1, okay yeah %HESITATION well I know how much we charge yeah well
73156326548149051,0, yeah you can go to the %HESITATION you with direct express dot com and it could it should be in the paper work as well %HESITATION that came along with the card all right and I've got your profile updated %HESITATION and text alerts or set was there anything else I can assist you with all right thank you for calling to wish you a wonderful day
73156326548149051,1, thank you
73156326548149051,0, thank you
