,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
4705,20,28,B,frag,67,bye,"
",farewell-closing,,,punc,type,stop
4706,20,29,A,frag,68,echo-bye,"
bye ",farewell-closing,,,overlap,type,end
4707,20,29,A,frag,68,echo-bye,"
bye ",farewell-closing,,,punc,type,stop
4708,21,1,A,frag,1,greet,"
good afternoon ",greet-opening,,,punc,type,stop
4709,21,1,A,frag,2,refer,"
Virgin Trainlines ",frag,,positive,punc,type,level
4710,21,1,A,frag,3,identifySelf,"
Sandra speaking ",intro-partial-decl,,positive,punc,type,stop
4711,21,1,A,q-wh,4,reqDirect,"
for which journey do you wish to purchase a ticket ",preference2-open-query,journey,positive,punc,type,query
4712,21,2,B,frag,5,greet,"
hello ",greet,,,punc,type,stop
4713,21,2,B,frag,6,direct-refer,"
a single ticket from Birmingham International ",decl,location-to-fare-journey-from-day,positive,pause,,
4714,21,2,B,frag,6,direct-refer,"
a single ticket from Birmingham International ",decl,location-to-fare-journey-from-day,positive,punc,type,stop
4715,21,3,A,dm,7,init,"
now ",,,,punct,type,level
4716,21,3,A,q-yn,8,reqInfo,"
do you hold a current debit card or credit ",alternative-closed-query,creditcard,positive,overlap,type,start
4717,21,3,A,q-yn,8,reqInfo,"
do you hold a current debit card or credit ",alternative-closed-query,creditcard,positive,punc,type,query
4718,21,4,B,yes,9,answer-acknowledge,"
yes ",,,,punc,type,stop
4719,21,4,B,yes,10,acknowledge,"
",,,,overlap,type,end
4720,21,4,B,yes,10,acknowledge,"
",,,,punc,type,stop
4721,21,5,A,q-yn,11,reqConfirm,"
and is it Sunday the 4th ",closed-query,month-date-day,positive,pause,,
4722,21,5,A,q-yn,11,reqConfirm,"
and is it Sunday the 4th ",closed-query,month-date-day,positive,overlap,type,start
4723,21,5,A,q-yn,11,reqConfirm,"
and is it Sunday the 4th ",closed-query,month-date-day,positive,punc,type,query
4724,21,6,B,yes,12,confirm-acknowledge,"
yes ",,,,overlap,type,end
4725,21,6,B,yes,12,confirm-acknowledge,"
yes ",,,,punc,type,stop
4726,21,6,B,dm,13,agree,"
",reassurance-tag,,,pause,,
4727,21,6,B,dm,13,agree,"
",reassurance-tag,,,punc,type,stop
4728,21,7,A,dm,14,init,"
now ",,,,punct,type,level
4729,21,7,A,q-yn,15,reqInfo,"
is it just for 1 ",closed-query,,positive,punc,type,query
4730,21,8,B,yes,16,answer-acknowledge,"
yes ",,,,punc,type,stop
4731,21,9,A,frag,17,reqInfo,"
departing at what time ",query-open-query,time-departure,positive,punc,type,query
4732,21,10,B,dm,18,hesitate,"
erm ",,,,pause,,
4733,21,10,B,frag,19,answer-refer,"
sort of late afternoon ",decl,time,positive,punc,type,stop
4734,21,11,A,dm,20,init,"
now ",,,,punct,type,level
4735,21,11,A,decl,21,stateIntent-hold,"
i'm just going to check to see what's the cheapest fare available to you ",intent-report-hold-decl,fare-availability-verify,positive,punc,type,stop
4736,21,12,B,dm,22,acknowledge,"
ok ",tag,,,punc,type,stop
4737,21,13,A,dm,23,init,"
",,,,pause,length,12s
4738,21,13,A,dm,23,init,"
",,,,punct,type,level
4739,21,13,A,decl,24,state,"
the cheapest fare is the Virgin Value Single at 7 pounds ",decl,fare-enum,positive,punc,type,stop
4740,21,13,A,decl,25,stateConstraint,"
but the only train that is available is the 7:56 in the morning ",constrain-frag,availability-time-enum,positive,punc,type,level
4741,21,13,A,frag,26,state,"
arriving at 9:49 ",decl,time-arrival,positive,punc,type,stop
4742,21,14,B,no,27,negate,"
no ",,,,punc,type,stop
4743,21,14,B,decl,28,reject,"
that's too early ",reject-decl,time,positive,punc,type,stop
4744,21,15,A,decl,29,stateCondition,"
if you needed to travel later on in the afternoon ",constrain-condition-frag,time-journey,positive,punc,type,level
4745,21,15,A,decl,30,predict,"
it'll be the cheap Day Single at 20 pounds 40 ",predict-decl,fare-enum-day,positive,punc,type,stop
4746,21,15,A,dm,31,init,"
",,,,pause,,
4747,21,15,A,dm,31,init,"
",,,,punct,type,level
4748,21,15,A,q-yn,32,reqInfo,"
do you have a rail card at all ",closed-query,railcard,positive,punc,type,query
4749,21,16,B,no,33,answer-negate,"
no ",,,,punc,type,stop
4750,21,16,B,decl,34,elab-state,"
i don't ",report-decl,,negative,punc,type,stop
4751,21,17,A,decl,35,predict,"
then it's going to be 20 pounds 40 ",predict-decl,fare-enum,positive,punc,type,stop
4752,21,18,B,dm,36,hesitate,"
erm
",,,,,,
4753,21,18,B,q-wh,37,suggest-reqInfo,"
what about Monday morning ",closed-query,time-day,positive,pause,,
4754,21,18,B,q-wh,37,suggest-reqInfo,"
what about Monday morning ",closed-query,time-day,positive,punc,type,query
4755,21,19,A,decl,38,state,"
",frag,enum-availability-time,positive,pause,length,7s
4756,21,19,A,decl,38,state,"
",frag,enum-availability-time,positive,punc,type,level
4757,21,19,A,frag,39,refer,"
",partial-decl,arrival,positive,pause,,
4758,21,19,A,frag,39,refer,"
",partial-decl,arrival,positive,punc,type,stop
4759,21,20,B,dm,40,acknowledge,"
ok ",tag,,,punc,type,stop
4760,21,20,B,q-yn,41,direct-reqInfo-abandon,"
can you ",abandon,,positive,punc,type,incomplete
4761,21,20,B,decl,42,expressPossibility,"
that might do for me ",decl,,positive,punc,type,stop
4762,21,20,B,q-yn,43,direct-reqInfo,"
can you just let me ",query,,positive,pause,,
4763,21,20,B,q-yn,43,direct-reqInfo,"
can you just let me ",query,,positive,punc,type,query
4764,21,20,B,dm,44,hesitate,"
",,,,pause,length,2s
4765,21,20,B,yes,45,acknowledge,"
",,,,pause,length,1s
4766,21,20,B,yes,45,acknowledge,"
",,,,punc,type,stop
4767,21,20,B,decl,46,reqInfo,"
that that 10 ",query-disflu,time-enum,positive,pause,,
4768,21,20,B,decl,46,reqInfo,"
that that 10 ",query-disflu,time-enum,positive,punc,type,query
4769,21,21,A,frag,47,answer-refer,"
11:50 ",decl,,positive,punc,type,stop
4770,21,22,B,yes,48,acknowledge,"
yeah ",,,,punc,type,stop
4771,21,22,B,decl,49,approve,"
that's fine ",reassurance-decl,,positive,punc,type,stop
4772,21,23,A,decl,50,reqConfirm,"
and that's for Monday the 5th now ",query,day,positive,punc,type,query
4773,21,24,B,yes,51,confirm-acknowledge,"
yeah ",,,,punc,type,stop
4774,21,25,A,decl,52,state,"
and that's seven pounds for your Virgin Value Single ",benefit-decl,fare-number,positive,punc,type,stop
4775,21,26,B,dm,53,acknowledge,"
ok ",tag,,,punc,type,stop
4776,21,27,A,decl,54,state,"
and that's Monday the 5th of October ",frag,month-date-day,positive,punc,type,level
4777,21,27,A,frag,55,state,"
departing at 10:25 from Birmingham International ",decl,location-time-from-enum-departure,positive,punc,type,stop
4778,21,28,B,yes,56,acknowledge,"
",,,,pause,length,2s
4779,21,28,B,yes,56,acknowledge,"
",,,,overlap,type,start
4780,21,28,B,yes,56,acknowledge,"
",,,,punc,type,stop
4781,21,29,A,frag,57,refer,"
arriving ",partial-decl,location-enum-arrival,positive,overlap,type,end
4782,21,29,A,frag,57,refer,"
arriving ",partial-decl,location-enum-arrival,positive,punc,type,stop
4783,21,30,B,yes,58,acknowledge,"
yeah ",,,,punc,type,stop
4784,21,31,A,dm,59,init,"
now ",,,,punct,type,level
4785,21,31,A,q-yn,60,reqDirect,"
would you like smoking or non-smoking ",alternative-preference2-closed-query,seat,positive,punc,type,query
4786,21,32,B,dm,61,hesitate,"
erm
",,,,,,
4787,21,32,B,frag,62,direct-refer,"
non-smoking please ",request-decl,seat,positive,punc,type,stop
4788,21,33,A,dm,63,init,"
",,,,pause,length,10s
4789,21,33,A,dm,63,init,"
",,,,punct,type,level
4790,21,33,A,q-yn,64,reqInfo,"
do you have any seat preference ",closed-query,booking-seat,positive,punc,type,query
4791,21,34,B,no,65,answer-negate,"
no ",,,,punc,type,stop
4792,21,34,B,dm,66,hesitate,"
",,,,pause,,
4793,21,34,B,decl,67,state,"
forward facing preferably ",decl,seat,positive,punc,type,stop
4794,21,35,A,dm,68,acknowledge,"
",tag,,,pause,length,3s
4795,21,35,A,dm,68,acknowledge,"
",tag,,,punc,type,stop
4796,21,35,A,decl,69,state,"
i've booked that for you ",report-benefit-decl,booking,positive,punc,type,stop
4797,21,35,A,dm,70,init,"
now ",,,,punct,type,level
4798,21,35,A,decl,71,predict,"
the date time and seat number will be printed on the ticket for you ",benefit-decl,number-journey-time-date,positive,backchannel,content,ok
4799,21,35,A,decl,71,predict,"
the date time and seat number will be printed on the ticket for you ",benefit-decl,number-journey-time-date,positive,punc,type,stop
4800,21,35,A,dm,72,init,"
now ",,,,punct,type,level
4801,21,35,A,decl,73,stateConstraint,"
you must stick to the date and time that you book ",constrain-decl,booking-time-date,positive,punc,type,stop
4802,21,36,B,q-wh,74,reqConfirm,"
i must what ",query-constrain-exclaim-partial-query,,positive,punc,type,query
4803,21,37,A,imp,75,confirm-direct,"
stick to the date and ",decl,booking-time-date,positive,backchannel,content,yes
4804,21,37,A,imp,75,confirm-direct,"
stick to the date and ",decl,booking-time-date,positive,punc,type,stop
4805,21,38,B,dm,76,acknowledge,"
ok ",tag,,,punc,type,stop
4806,21,39,A,decl,77,stateIntent,"
i'm going to arrange for you to collect your ticket from the train station ",intent-benefit-decl,journey,positive,punc,type,stop
4807,21,40,B,yes,78,acknowledge,"
yes ",,,,punc,type,stop
4808,21,41,A,decl,79,direct-state,"
if you be there for quarter of an hour before departure time of the train ",condition-decl,time-location-departure,positive,punc,type,stop
4809,21,42,B,yes,80,acknowledge,"
yes ",,,,punc,type,stop
4810,21,43,A,dm,81,init,"
now ",,,,punct,type,level
4811,21,43,A,frag,82,reqInfo,"
your surname ",query,name,positive,punc,type,query
4812,21,44,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,name
4813,21,44,B,frag,83,answer-refer,"
",decl,,positive,punc,type,stop
4814,21,44,B,frag,84,elab-refer,"
",decl,,positive,anonym,type,letter
4815,21,44,B,frag,84,elab-refer,"
",decl,,positive,anonym,type,letter
4816,21,44,B,frag,84,elab-refer,"
",decl,,positive,anonym,type,letter
4817,21,44,B,frag,84,elab-refer,"
",decl,,positive,anonym,type,letter
4818,21,44,B,frag,84,elab-refer,"
",decl,,positive,anonym,type,letter
4819,21,44,B,frag,84,elab-refer,"
",decl,,positive,punc,type,stop
4820,21,45,A,frag,85,reqInfo,"
and your initial ",query,name,positive,punc,type,query
4821,21,46,B,frag,86,answer-refer,"
",decl,,positive,anonym,type,letter
4822,21,46,B,frag,86,answer-refer,"
",decl,,positive,punc,type,stop
4823,21,47,A,frag,87,reqInfo,"
and your title ",query,name,positive,punc,type,query
4824,21,48,B,frag,88,answer-refer,"
Miss ",decl,,positive,punc,type,stop
4825,21,49,A,dm,89,init,"
",,,,pause,length,3s
4826,21,49,A,dm,89,init,"
",,,,punct,type,level
4827,21,49,A,q-yn,90,direct-reqInfo,"
could you give me your contact telephone number please ",request-query,telephone-number,positive,punc,type,query
4828,21,50,B,frag,91,refer,"
0 2 6 5 0 ",frag,enum,positive,punc,type,level
4829,21,51,A,dm,92,acknowledge,"
aha ",,,,punc,type,stop
4830,21,52,B,frag,93,refer,"
5 double 5 ",decl,enum,positive,pause,,
4831,21,52,B,frag,93,refer,"
5 double 5 ",decl,enum,positive,punc,type,stop
4832,21,53,A,dm,94,init,"
",,,,pause,length,3s
4833,21,53,A,dm,94,init,"
",,,,punct,type,level
4834,21,53,A,frag,95,reqInfo,"
your postcode to where your credit card is registered to ",query,creditcard-address,positive,punc,type,query
4835,21,54,B,dm,96,hesitate,"
erm ",,,,anonym,type,letter
4836,21,54,B,frag,97,answer-refer,"
24 ",frag,,positive,punc,type,level
4837,21,55,A,dm,98,acknowledge,"
aha ",,,,punc,type,stop
4838,21,56,B,frag,99,refer,"
0 ",decl,enum,positive,anonym,type,letter
4839,21,56,B,frag,99,refer,"
0 ",decl,enum,positive,anonym,type,letter
4840,21,56,B,frag,99,refer,"
0 ",decl,enum,positive,punc,type,stop
4841,21,57,A,imp,100,direct,"
and confirm that address for me please ",request-decl,confirm-address,positive,punc,type,stop
4842,21,58,B,frag,101,refer,"
50 ",frag,enum-address,positive,anonym,type,street
4843,21,58,B,frag,101,refer,"
50 ",frag,enum-address,positive,punc,type,level
4844,21,58,B,frag,102,refer,"
",decl,,positive,unclear,length,6_syllables
4845,21,58,B,frag,102,refer,"
",decl,,positive,punc,type,stop
4846,21,59,A,dm,103,init,"
",,,,pause,length,5s
4847,21,59,A,dm,103,init,"
",,,,punct,type,level
4848,21,59,A,q-wh,104,reqInfo,"
what type of credit card is that you hold ",open-query,creditcard,positive,punc,type,query
4849,21,60,B,dm,105,hesitate,"
er
",,,,,,
4850,21,60,B,decl,106,answer-state,"
it's a ",decl,creditcard,positive,pause,,
4851,21,60,B,decl,106,answer-state,"
it's a ",decl,creditcard,positive,punc,type,stop
4852,21,61,A,frag,107,echo-refer,"
debit ",decl,creditcard,positive,punc,type,stop
4853,21,61,A,decl,108,reqInfo,"
",query,number,positive,pause,,
4854,21,61,A,decl,108,reqInfo,"
",query,number,positive,punc,type,query
4855,21,62,B,decl,109,answer-state,"
it's 0 5 6 5 ",frag,enum,positive,punc,type,level
4856,21,63,A,frag,110,echo-refer,"
0 5 6 5 ",frag,enum,positive,punc,type,level
4857,21,64,B,frag,111,refer,"
2 6 5 0 ",frag,enum,positive,punc,type,level
4858,21,65,A,frag,112,echo-refer,"
2 6 5 0 ",frag,enum,positive,punc,type,level
4859,21,66,B,frag,113,refer,"
0 6 5 6 ",frag,enum,positive,punc,type,level
4860,21,67,A,frag,114,echo-refer,"
0 6 5 6 ",frag,enum,positive,punc,type,level
4861,21,68,B,frag,115,refer,"
5 double 0 5 ",decl,enum,positive,punc,type,stop
4862,21,69,A,frag,116,echo-refer,"
5 double 0 5 ",decl,enum,positive,punc,type,stop
4863,21,70,B,yes,117,acknowledge,"
yeah ",,,,punc,type,stop
4864,21,71,A,dm,118,init,"
now ",,,,punct,type,level
4865,21,71,A,q-yn,119,reqInfo,"
is that a Delta card ",closed-query,,positive,punc,type,query
4866,21,72,B,decl,120,answer-state,"
it's ",decl,,positive,punc,type,stop
4867,21,72,B,dm,121,acknowledge,"
yeah
",,,,,,
4868,21,73,A,frag,122,reqInfo,"
and the expiry date ",query,creditcard,positive,punc,type,query
4869,21,74,B,decl,123,answer-state,"
it's erm April 01 ",decl,month,positive,punc,type,stop
4870,21,75,A,frag,124,echo-refer,"
April 01 ",decl,month,positive,punc,type,stop
4871,21,75,A,dm,125,init,"
",,,,pause,,
4872,21,75,A,dm,125,init,"
",,,,punct,type,level
4873,21,75,A,decl,126,predict,"
7 pounds will be debited from that account ",decl,booking-fare-enum,positive,punc,type,stop
4874,21,76,B,dm,127,acknowledge,"
ok ",tag,,,punc,type,stop
4875,21,77,A,decl,128,state,"
and this is your reference number to quote at the train station ",decl,booking-number,positive,punc,type,stop
4876,21,78,B,dm,129,acknowledge,"
ok ",tag,,,punc,type,stop
4877,21,79,A,dm,130,init,"
now ",,,,punct,type,level
4878,21,79,A,decl,131,state,"
it's the number 5 ",frag,number,positive,punc,type,level
4879,21,80,B,yes,132,acknowledge,"
yeah ",,,,punc,type,stop
4880,21,81,A,frag,133,refer,"
treble ",correct-decl,,positive,anonym,type,letter
4881,21,81,A,frag,133,refer,"
treble ",correct-decl,,positive,overlap,type,start
4882,21,81,A,frag,133,refer,"
treble ",correct-decl,,positive,anonym,type,alpha
4883,21,81,A,frag,133,refer,"
treble ",correct-decl,,positive,punc,type,stop
4884,21,82,B,yes,134,acknowledge,"
yeah ",,,,overlap,type,end
4885,21,82,B,yes,134,acknowledge,"
yeah ",,,,punc,type,stop
4886,21,83,A,frag,135,refer,"
6 5 ",frag,enum,positive,punc,type,level
4887,21,84,B,yes,136,acknowledge,"
yeah ",,,,punc,type,stop
4888,21,85,A,frag,137,refer,"
",decl,,positive,anonym,type,letter
4889,21,85,A,frag,137,refer,"
",decl,,positive,anonym,type,alpha
4890,21,85,A,frag,137,refer,"
",decl,,positive,pause,,
4891,21,85,A,frag,137,refer,"
",decl,,positive,anonym,type,letter
4892,21,85,A,frag,137,refer,"
",decl,,positive,anonym,type,alpha
4893,21,85,A,frag,137,refer,"
",decl,,positive,punc,type,stop
4894,21,86,B,dm,138,acknowledge,"
ok ",tag,,,punc,type,stop
4895,21,87,A,dm,139,init,"
so ",,,,punc,type,level
4896,21,87,A,decl,140,direct-refer,"
you just collect your tickets 50 minutes before departure time on Monday ",decl,time-journey-enum-day-departure,positive,punc,type,stop
4897,21,87,A,frag,141,reqConfirm,"
ok ",tag-query,,positive,punc,type,query
4898,21,87,A,address,142,refer,"
Miss ",,,,anonym,type,name
4899,21,87,A,address,142,refer,"
Miss ",,,,punc,type,stop
4900,21,88,B,dm,143,confirm-acknowledge,"
ok ",tag,,,punc,type,stop
4901,21,88,B,frag,144,elab-thank,"
thanks very much ",thank,,,punc,type,stop
4902,21,89,A,frag,145,thank,"
thank you for calling now ",thank,,,punc,type,stop
4903,21,89,A,frag,146,bye,"
",farewell-closing,,,overlap,type,start
4904,21,89,A,frag,146,bye,"
",farewell-closing,,,punc,type,stop
4905,21,90,B,frag,147,echo-bye,"
bye ",farewell-closing,,,overlap,type,end
4906,21,90,B,frag,147,echo-bye,"
bye ",farewell-closing,,,punc,type,stop
4907,22,1,A,frag,1,greet,"
good afternoon ",greet-opening,,,punc,type,stop
4908,22,1,A,frag,2,refer,"
Virgin Trainlines ",frag,,positive,punc,type,level
4909,22,1,A,frag,3,identifySelf,"
Sandra speaking ",intro-partial-decl,,positive,punc,type,stop
4910,22,1,A,q-wh,4,reqDirect,"
for which journey do you wish to purchase a ticket ",preference2-open-query,journey,positive,punc,type,query
4911,22,2,B,dm,5,hesitate,"
erm
",,,,,,
4912,22,2,B,frag,6,direct-refer,"
from London to Blackpool ",partial-decl,location-to-from,positive,punc,type,stop
4913,22,3,A,dm,7,init,"
now ",,,,punct,type,level
4914,22,3,A,q-yn,8,reqInfo,"
do you hold a current credit or debit card ",alternative-closed-query,creditcard,positive,punc,type,query
4915,22,4,B,yes,9,answer-acknowledge,"
yes ",,,,punc,type,stop
4916,22,4,B,decl,10,elab-state,"
i do ",decl,,positive,punc,type,stop
4917,22,5,A,q-wh,11,reqInfo,"
and how many people's travelling ",query-open-query,number-journey,positive,punc,type,query
4918,22,6,B,frag,12,answer-refer,"
7 ",decl,enum,positive,punc,type,stop
4919,22,7,A,q-yn,13,reqInfo,"
and does anyone have a railcard ",closed-query,railcard,positive,punc,type,query
4920,22,8,B,no,14,answer-negate,"
no ",,,,punc,type,stop
4921,22,9,A,dm,15,init,"
now ",,,,punct,type,level
4922,22,9,A,q-wh,16,reqDirect,"
what date would you like to depart from London ",preference2-open-query,location-from-date,positive,punc,type,query
4923,22,10,B,frag,17,direct-refer,"
Friday the 30th of October ",decl,month-date-day,positive,punc,type,stop
4924,22,11,A,frag,18,reqInfo,"
",open-query,time-departure,positive,pause,,
4925,22,11,A,frag,18,reqInfo,"
",open-query,time-departure,positive,punc,type,query
4926,22,12,B,dm,19,init,"
erm ",,,,pause,,
4927,22,12,B,dm,19,init,"
erm ",,,,punct,type,level
4928,22,12,B,decl,20,answer-stateIntent,"
i want to try to take advantage of any Savers that are available ",intent-preference1-decl,fare-availability,positive,punc,type,stop
4929,22,12,B,dm,21,init,"
so
",,,,,,
4930,22,12,B,q-yn,22,reqInfo,"
is that after 10 ",closed-query,time,positive,punc,type,query
4931,22,13,A,decl,23,stateIntent-hold,"
",intent-benefit-decl,verify,positive,pause,length,3s
4932,22,13,A,decl,23,stateIntent-hold,"
",intent-benefit-decl,verify,positive,overlap,type,start
4933,22,13,A,decl,23,stateIntent-hold,"
",intent-benefit-decl,verify,positive,punc,type,stop
4934,22,14,B,frag,24,thank,"
thanks ",thank,,,overlap,type,end
4935,22,14,B,frag,24,thank,"
thanks ",thank,,,punc,type,stop
4936,22,15,A,dm,25,init,"
",,,,pause,length,24s
4937,22,15,A,dm,25,init,"
",,,,punct,type,level
4938,22,15,A,decl,26,hold,"
i'm just checking through the day for you for an advance purchase ticket ",hold-benefit-decl,fare-journey-verify-day,positive,punc,type,stop
4939,22,16,B,dm,27,acknowledge,"
",tag,,,pause,,
4940,22,16,B,dm,27,acknowledge,"
",tag,,,punc,type,stop
4941,22,17,A,dm,28,init,"
",,,,pause,length,15s
4942,22,17,A,dm,28,init,"
",,,,punct,type,level
4943,22,17,A,decl,29,state,"
the cheapest fare the is available travelling that day now ",decl,fare-enum-availability-journey-day,positive,pause,,
4944,22,17,A,decl,29,state,"
the cheapest fare the is available travelling that day now ",decl,fare-enum-availability-journey-day,positive,punc,type,stop
4945,22,17,A,dm,30,init,"
",,,,pause,,
4946,22,17,A,dm,30,init,"
",,,,punct,type,level
4947,22,17,A,decl,31,stateConstraint,"
the only time that i can get availability on ",poss1-constrain-condition-decl,time-availability-location-journey-from-enum,positive,pause,,
4948,22,17,A,decl,31,stateConstraint,"
the only time that i can get availability on ",poss1-constrain-condition-decl,time-availability-location-journey-from-enum,positive,backchannel,content,mhm
4949,22,17,A,decl,31,stateConstraint,"
the only time that i can get availability on ",poss1-constrain-condition-decl,time-availability-location-journey-from-enum,positive,punc,type,stop
4950,22,17,A,frag,32,state,"
changing at Preston ",decl,location-time,positive,backchannel,content,mhm
4951,22,17,A,frag,32,state,"
changing at Preston ",decl,location-time,positive,punc,type,stop
4952,22,17,A,frag,33,state,"
arriving in Blackpool North for 13:24 ",decl,location-arrival,positive,punc,type,stop
4953,22,18,B,decl,34,reqConfirm,"
and that's all that's available ",query,availability,positive,punc,type,query
4954,22,19,A,decl,35,stateOpt,"
there's an afternoon train aval... available at 13:35 ",exists-decl,time-availability,positive,punc,type,stop
4955,22,19,A,frag,36,state,"
",decl,location-time,positive,pause,,
4956,22,19,A,frag,36,state,"
",decl,location-time,positive,punc,type,stop
4957,22,19,A,decl,37,state,"
",frag,time-enum-arrival,positive,pause,,
4958,22,19,A,decl,37,state,"
",frag,time-enum-arrival,positive,punc,type,level
4959,22,19,A,decl,38,state,"
then you arrive in Blackpool North at 17:24 ",decl,location-time-arrival,positive,punc,type,stop
4960,22,20,B,no,39,negate,"
no ",,,,punc,type,stop
4961,22,20,B,decl,40,reject,"
that's too late erm ",reject-constrain-decl,time-availability,positive,pause,length,4s
4962,22,20,B,decl,40,reject,"
that's too late erm ",reject-constrain-decl,time-availability,positive,punc,type,stop
4963,22,21,A,frag,41,refer,"
with an advance purchase ticket ",partial-frag,fare-journey,positive,punc,type,level
4964,22,21,A,yes,42,acknowledge,"
yeah ",,,,punc,type,stop
4965,22,22,B,q-wh,43,reqInfo,"
what does that mean then ",open-query,,positive,punc,type,query
4966,22,22,B,q-wh,44,suggestOpt-reqInfo,"
",condition-closed,booking,positive,pause,,
4967,22,22,B,q-wh,44,suggestOpt-reqInfo,"
",condition-closed,booking,positive,punc,type,query
4968,22,23,A,dm,45,init,"
well ",,,,punct,type,level
4969,22,23,A,decl,46,answer-state,"
the advance purchase ticket is like a Walk-on ",decl,fare-journey,positive,punc,type,stop
4970,22,23,A,frag,47,elab-abandon,"
it ",abandon,,positive,punc,type,incomplete
4971,22,23,A,dm,48,apologise,"
sorry ",regret,,,punc,type,stop
4972,22,23,A,decl,49,state,"
it's like an a reduced rate ticket then to your Walk-on fare ",decl-disflu,fare-journey,positive,punc,type,stop
4973,22,24,B,dm,50,exclaim,"
oh
",,,,,,
4974,22,24,B,dm,51,acknowledge,"
i see  ",,,,punc,type,level
4975,22,24,B,dm,52,acknowledge,"
right ",,,,pause,,
4976,22,24,B,dm,52,acknowledge,"
right ",,,,punc,type,stop
4977,22,24,B,decl,53,reqConfirm,"
so there's no Super Savers available or anything on that on there ",alternative-exists-query,fare-availability-location,negative,punc,type,query
4978,22,25,A,dm,54,init,"
",,,,pause,,
4979,22,25,A,dm,54,init,"
",,,,punct,type,level
4980,22,25,A,decl,55,confirm-state,"
this is called a Super Advance Return ",decl,fare,positive,punc,type,stop
4981,22,25,A,decl,56,elab-state,"
",report-decl,journey-verify,positive,pause,,
4982,22,25,A,decl,56,elab-state,"
",report-decl,journey-verify,positive,punc,type,stop
4983,22,25,A,decl,57,state,"
that's the cheapest ",decl,fare,positive,backchannel,content,mm
4984,22,25,A,decl,57,state,"
that's the cheapest ",decl,fare,positive,punc,type,stop
4985,22,25,A,decl,58,state,"
that's been booked up ",decl,availability,positive,punc,type,stop
4986,22,25,A,decl,59,state,"
then i checked the Apex ",report-frag,verify,positive,backchannel,content,mm
4987,22,25,A,decl,59,state,"
then i checked the Apex ",report-frag,verify,positive,punc,type,level
4988,22,25,A,decl,60,state,"
and that's been booked up ",decl,availability,positive,punc,type,stop
4989,22,25,A,decl,61,state,"
so the Super Advance is the the ",decl,fare-number,positive,backchannel,content,unclear 3 syllables
4990,22,25,A,decl,61,state,"
so the Super Advance is the the ",decl,fare-number,positive,punc,type,stop
4991,22,26,B,q-yn,62,direct-reqInfo,"
would you mind try... er checking for me then erm to travel on the Thursday ",query,journey-verify-time-day,positive,pause,,
4992,22,26,B,q-yn,62,direct-reqInfo,"
would you mind try... er checking for me then erm to travel on the Thursday ",query,journey-verify-time-day,positive,punc,type,query
4993,22,27,A,decl,63,reqConfirm,"
",query,,positive,pause,length,2s
4994,22,27,A,decl,63,reqConfirm,"
",query,,positive,punc,type,query
4995,22,28,B,yes,64,confirm-acknowledge,"
yeah ",,,,pause,length,2s
4996,22,28,B,yes,64,confirm-acknowledge,"
yeah ",,,,punc,type,stop
4997,22,28,B,dm,65,init,"
well ",,,,punct,type,level
4998,22,28,B,frag,66,suggestOpt,"
say from 4 o'clock onwards ",decl,time-enum,positive,punc,type,stop
4999,22,29,A,decl,67,reqConfirm,"
",query,fare,positive,pause,length,35s
5000,22,29,A,decl,67,reqConfirm,"
",query,fare,positive,punc,type,query
5001,22,30,B,dm,68,confirm-acknowledge,"
mhm ",,,,punc,type,stop
5002,22,31,A,frag,69,reqConfirm,"
",query,enum-fare,positive,pause,length,2s
5003,22,31,A,frag,69,reqConfirm,"
",query,enum-fare,positive,pause,,
5004,22,31,A,frag,69,reqConfirm,"
",query,enum-fare,positive,pause,,
5005,22,31,A,frag,69,reqConfirm,"
",query,enum-fare,positive,pause,,
5006,22,31,A,frag,69,reqConfirm,"
",query,enum-fare,positive,punc,type,query
5007,22,32,B,yes,70,confirm-acknowledge,"
yeah ",,,,punc,type,stop
5008,22,33,A,dm,71,init,"
now ",,,,punct,type,level
5009,22,33,A,decl,72,stateConstraint,"
the only train that i can get availability on is the 16:34 ",poss1-constrain-decl,availability-location-from-enum,positive,backchannel,content,yeah
5010,22,33,A,decl,72,stateConstraint,"
the only train that i can get availability on is the 16:34 ",poss1-constrain-decl,availability-location-from-enum,positive,punc,type,stop
5011,22,33,A,frag,73,abandon,"
",abandon,time,positive,pause,,
5012,22,33,A,frag,73,abandon,"
",abandon,time,positive,punc,type,incomplete
5013,22,33,A,dm,74,apologise,"
sorry ",regret,,,punc,type,stop
5014,22,33,A,frag,75,correctSelf,"
changing at Preston ",decl,location-time,positive,backchannel,content,mm
5015,22,33,A,frag,75,correctSelf,"
changing at Preston ",decl,location-time,positive,punc,type,stop
5016,22,33,A,decl,76,state,"
and you arrive in Blackpool North for 20:15 ",decl,location-arrival,positive,punc,type,stop
5017,22,34,B,decl,77,reqConfirm,"
and that's the only available one there ",constrain-query,availability-number-location,positive,punc,type,query
5018,22,35,A,yes,78,confirm-acknowledge,"
yeah ",,,,punc,type,stop
5019,22,36,B,q-yn,79,reqInfo,"
so are there no trains that go directly to Blackpool ",exists-closed-query,location-to,negative,punc,type,query
5020,22,36,B,decl,80,reqInfo,"
you always have to change ",constrain-query,,positive,punc,type,query
